word,variation
leukoplakia,0.05015553155509157
go,0.05017911367446562
curvature,0.05018246213902892
adverse,0.05018875384348039
lordosis,0.05019387494537395
speaking,0.05019679138354373
mmoll,0.05020881773114217
watch,0.05021701792021322
medtronic,0.050221150076190456
deceased,0.050229718084505964
patchy,0.050240618438284965
oxygenation,0.05024393582610776
bout,0.05024903410133592
eyeocular,0.050254426221803906
cozaar,0.05026150719264691
malleolus,0.05027538688782531
cooled,0.05028270395647111
hematemesis,0.050289505709961026
pnd,0.05029678488026333
pedis,0.0502979053825111
cpt,0.050302428498427934
saccade,0.050333102010158184
alprazolam,0.0503584037432557
slice,0.05036991469679984
lactated,0.05037432206583807
written,0.050386521849316974
ellipse,0.050400376689845566
correction,0.050403343888855034
tearing,0.050407116663930496
foraminotomies,0.050407260928340934
cook,0.05041014243569865
poly,0.0504126713349612
raphe,0.050427231832049786
echotexture,0.050461837722964774
individual,0.05046461783050961
calculation,0.05047779743964302
graf,0.050484161071686434
rftc,0.05048701808111996
beating,0.050494148279063136
conjunctivitis,0.05050416418563576
source,0.05051852266947406
flushing,0.050530059497931844
angiographically,0.050540385146355254
proven,0.05055818090095773
refraction,0.05056004827506194
silicone,0.0505660203601136
vulva,0.05058393029311466
iud,0.050588154331762746
myocardium,0.05059513683372111
ophthalmology,0.05061519363926746
requested,0.05061830665234667
fnf,0.050621312742886865
visceromegaly,0.05063259536758216
intravenously,0.050632643176175475
confrontation,0.05064252238734638
triglyceride,0.05064834106654887
transanal,0.05065428091714387
sulfa,0.05066016374630357
charge,0.050691356569552516
marking,0.05070117523438742
wrap,0.05072842668649032
wean,0.05074747519218789
entirely,0.05075106788979101
lobule,0.050754003010247316
varix,0.0507703634102495
xrt,0.0507790321919933
partially,0.05082807046180618
newborn,0.050838907796658
assess,0.050843548854637245
splenomegaly,0.05084360338573878
pmi,0.050856241175274264
power,0.050858388169609574
stasis,0.050861725967236614
caffeine,0.05090560269376528
foster,0.05090735037814184
disseminated,0.050916728543784553
malleus,0.05091759275985687
nutritionist,0.05093421143364948
hydrochlorothiazide,0.050942968734113414
pursue,0.050948280213596604
chloraprep,0.050950994239975636
kneeling,0.05095805753487388
gym,0.05095954519376476
paratracheal,0.05096369519031886
meningitis,0.050975031004455856
dermal,0.05099636194533834
sincerely,0.05101136848425511
random,0.051016255771218856
pda,0.051024828832577036
irritability,0.05105102623876094
hydrated,0.05105765303185944
brace,0.051061448332620406
predominantly,0.05106657989653914
lle,0.051068933029379364
narrative,0.051070923959077974
antral,0.05107981109752778
nicely,0.051094081753122425
tubing,0.0511042231011578
wednesday,0.05111583380386185
fluconazole,0.05113080053026035
approximate,0.05114723295071116
metal,0.05115384235629005
furosemide,0.05115615108044571
interrogation,0.05115867285802189
delineated,0.051162568348279355
evident,0.051180060696093335
indwelling,0.05120277332849777
woke,0.05121351479776318
intracerebral,0.051214437253676026
patentl,0.05121915810314244
dx,0.05123709437110038
cannulate,0.051242815951668144
vaseline,0.051265671027165824
tapered,0.05130239152135979
pratt,0.05131994879336011
texture,0.05132048685102466
findings,0.051320823323035177
laparoscopy,0.051351677995614006
incomplete,0.051371365132751215
urogram,0.05139220901783229
aricept,0.05139356904013072
lymphocyte,0.05139682432279613
botox,0.05140334305532322
responded,0.05140488400092516
supraventricular,0.051411060976934035
craniocaudal,0.051416693417392044
create,0.05142077237638577
humalog,0.0514209748034832
procrit,0.05142389836548632
collapse,0.05143178618990957
station,0.05145667437716418
anorectal,0.051466191305781415
sacralcoccygeal,0.051500792695125176
tertiary,0.05151882784241074
assistance,0.05152166745006939
thorough,0.051523797109069555
chemistry,0.051525665747782425
choice,0.05156257603888001
yes,0.05157352294071563
phase,0.05157759046285712
lymphoid,0.051594660708138854
bleeder,0.05159908633679715
fast,0.05161196803224984
sudden,0.051614528732057255
fibrous,0.05161933442863703
apprised,0.05163277352691753
sclerosis,0.051640443149188024
raising,0.05164801422041095
restarted,0.051745228880795364
minimally,0.05174739458070432
borderline,0.05175373677057545
intrabronchially,0.0517647078292997
slowly,0.05177695321619018
nostril,0.051777597595827146
enhancing,0.05179505299076237
decision,0.05181830449906653
draping,0.05182912974885738
extracorporeal,0.051833734747023005
lingula,0.05184280549047419
gone,0.05184316074539791
watchful,0.051860574685445256
constant,0.051866194525437455
radiosurgery,0.051878675638323005
ecg,0.05189052597207138
channel,0.05190834411749916
polycythemia,0.0519095674102359
vera,0.0519095674102359
corona,0.05193584254734799
weber,0.05194584986689021
acoustic,0.051996760414533716
deltoid,0.05200424374195872
refused,0.05201053483727833
decompensated,0.05201148293220031
reviewing,0.052025711651363084
diastat,0.05203813914101132
lightheadedness,0.05204780588070241
tightness,0.05205892781496449
ivc,0.052060672429021945
dark,0.05206120428648765
paternal,0.052061205610383195
radiculopathies,0.05206870099736939
canthus,0.052073410299339255
dictated,0.05208506712474135
model,0.052085723245403406
ended,0.05208762866148894
hungry,0.05210620517422242
millisecond,0.05211270946824716
ringer,0.05211912277345029
wished,0.05212715418691805
ventilatory,0.05213435332269844
stimulus,0.052135161778058575
microelectrode,0.05214617459579096
minimizing,0.05216761827600621
beneath,0.0521744834482109
fogarty,0.052175045705712006
muscular,0.052185885167911776
helping,0.05221814576263637
uncertain,0.05223131072539916
sternothyroid,0.05223616488103947
vomer,0.05223747811986977
output,0.052256187365527916
lengthening,0.05225650104401683
mayo,0.05226169546048549
soon,0.052277532548548084
coagulated,0.05227835187622051
serf,0.05228268008715761
hemodynamic,0.052289548205402346
groove,0.05229822534505585
nightly,0.05231461470564826
streptococcus,0.052315487499268995
shot,0.05232936397839268
board,0.05233947229341046
advance,0.052393374694509415
bowl,0.052399208582671164
tracer,0.05240526137968288
scissor,0.05240741034881543
signed,0.052413657802805026
incarcerated,0.05241745400531476
toradol,0.05245086829788353
intraventricular,0.05245313255512082
stooling,0.052489601869093974
tolerance,0.05251478793817927
xerostomia,0.052521759710740384
appendiceal,0.0525243800734605
qam,0.052530129205777015
acromion,0.05253016728026252
sleepiness,0.052552577386176545
feature,0.05257739132330837
discolored,0.05257936680771772
bengal,0.052590332758794864
dense,0.052615517108852324
ram,0.05261864641725656
onychocryptosis,0.052628727169932735
careo,0.052628727169932735
wellbutrin,0.05264085223163211
beach,0.052658217762283736
jerk,0.05266683005456928
anti,0.052667925076411444
waking,0.052670561804288966
periodic,0.052756051628469205
crumbly,0.052757147367262267
maximize,0.05276408686594048
aseptic,0.05276682327672708
fvc,0.052770532181641946
vertebra,0.05280004717405905
fontanelle,0.05281475399755388
tends,0.052826555902071796
crackle,0.052836404813870655
massage,0.05283922262607387
conversation,0.05287859525829588
anus,0.05289797776165582
cereal,0.05290593610427021
caliectasis,0.052925156454002406
facilitate,0.05293458169501336
initiated,0.052944332097939556
tachypnea,0.05294601519377083
listen,0.05295237109992938
ventilation,0.052958600840664206
wet,0.05296558025751704
meticulous,0.05298969159311148
equally,0.05302518408019326
opposite,0.053040139274355275
swing,0.05304258222190389
bathroom,0.05305703409904706
confirm,0.05305789895246019
toprol,0.05305861328168534
pet,0.05306340917580758
physic,0.05308132980827304
nonoperative,0.053085939504375824
halo,0.05308669925169968
employed,0.05308787158442502
ptosis,0.05310928675250167
cardiolite,0.05311513484564831
aside,0.05311693143928733
taste,0.05312951637342172
aplastic,0.05315257296060519
stocking,0.053162309234062795
cancellous,0.05316320103001239
application,0.053168243724643224
santa,0.0531776074571376
spontaneously,0.05318223774677293
blepharoplasty,0.053182608580820544
periprostatic,0.05320387956327351
clavicle,0.05320771223603452
instead,0.05320875847043854
mode,0.053216184418530516
varicosity,0.05322064118032497
waist,0.053222504847407946
flagyl,0.053230350941032276
integrity,0.053236236325233076
template,0.05323685243965576
athlete,0.05324167364167918
leisure,0.05325052555881895
catheterized,0.05325506679576068
acetabular,0.053266371660117745
hypertensive,0.0532692521535654
critical,0.05328359064695672
lymphocytic,0.05330429969975243
mattress,0.05331238847104346
mediport,0.053349580476233525
metastasis,0.053385303846973334
electrocardiogram,0.0533854494586422
retired,0.053388293424102666
histology,0.05342749883755406
ill,0.053455754218104654
zoloft,0.053469590310372954
parenchyma,0.05347087403383405
restoration,0.05349681998616965
perlane,0.053503048777499715
micronase,0.05350594267208789
detorsion,0.05350902723772794
intraperitoneal,0.053526711425840125
diffusion,0.05353461895297718
best,0.05354091834348465
horn,0.05355086120449762
bloc,0.05356214879815969
lability,0.053569490219936566
folic,0.05357237773522965
remission,0.053581421188979794
darvocet,0.05358415339334207
irritable,0.053588289498590895
transitional,0.0536218573920468
tonic,0.05363941142484573
immediate,0.0536493770548606
barrel,0.05365951532088776
outflow,0.053660697496916245
vitrectomy,0.05366366701846169
ruled,0.053673097747730686
expose,0.053685643456420414
oropharyngeal,0.05374484934932884
zocor,0.05376483420764755
sequential,0.05377282122796936
ace,0.053780966297921076
compliant,0.053828199121139515
compromise,0.05383592698230065
parameter,0.053839140198349254
environmental,0.0538398690705501
imaged,0.053840860924814174
fibroglandular,0.05384508270058344
arrival,0.05385672830498892
markedly,0.0538873738082525
zofran,0.0539026543945701
fractured,0.05392674270043274
phleboliths,0.05393772132585394
gentle,0.05394419192709633
airflow,0.05394817779475869
sellar,0.053956096236852547
thecal,0.053958697540559486
grip,0.0539649748015089
reassuring,0.053965010939592876
infundibulopelvic,0.053972419612065725
splenius,0.053977428496351516
capitis,0.053977428496351516
vibratory,0.05398488286281666
cd,0.05398570689127127
sleeve,0.054000372090627906
intrathecal,0.05400128537704408
suctioning,0.05401051877550405
bilaterallygen,0.0540230337726186
antegrade,0.05402395063595089
endoluminal,0.05403062466027069
discoid,0.05403780776887987
nd,0.05406212655638339
hyponatremia,0.054085465850844075
nurolon,0.05410624695831357
mixed,0.054106441491901025
inhalation,0.05411299520342276
radiobiologic,0.05411977105244751
demonstration,0.054128091779794565
hyperglycemia,0.05413251038602145
bacteria,0.054140517207403954
cipro,0.05414775587709327
tachycardic,0.05419319209705053
metabolic,0.0542079503342732
hh,0.054212119529196974
tented,0.0542234378131003
exchange,0.054230112030680205
etc,0.05423463972659007
submitted,0.05424941416345264
fishbone,0.054254760417171435
suv,0.05426162127443598
lma,0.05426628222837765
stair,0.05426837498246983
hamstring,0.0542774203652908
meshed,0.05430920231561205
burning,0.05431122876910531
sp,0.05431278337380509
arising,0.05431400075353566
gradient,0.05431448078153528
elected,0.05433763023185356
prevertebral,0.054348797633713794
unfortunate,0.05435766354652714
certain,0.054367258887247576
tobaccoetohillicit,0.05437732985183586
explanation,0.05440769220726213
lexapro,0.05441176126344431
command,0.05442810401779266
maneuver,0.054441336551235446
periventricular,0.05447091130504873
positioning,0.054475197021439
downgoing,0.05450283393557972
anticholinergic,0.05450372988106645
undergoing,0.05450710553920333
houston,0.05452286554159471
supraglottic,0.054526495936485044
avulsion,0.05454243312754157
granulation,0.054547686331975535
tuberosity,0.05457001409341099
enalapril,0.054578340803252
thrombocytosis,0.05458875992276166
localized,0.05459896812340722
copy,0.054599909095717686
triceps,0.05461019096123027
dehydration,0.05463553948314407
fef,0.05466177590922637
acidosis,0.05466411604864898
autograft,0.05467462157361123
tram,0.05467869752850772
personal,0.054681086416274574
nexium,0.05468428497622227
dilaudid,0.054706054952980865
inlet,0.05470753601268293
rv,0.05472049884606761
radiology,0.05472795480222129
consist,0.05474447453489704
condyle,0.054762983807655624
route,0.0547889687875466
determined,0.05480768960045617
hydralazine,0.05480953815961067
manic,0.054812644496169426
wing,0.0548137037916998
jak,0.05483308042640333
complicated,0.05483625009045666
neosure,0.054860933536125235
refractory,0.0548622596299394
harmonic,0.05486670167519922
prolapse,0.05487597802005848
managed,0.05490633004257577
cutting,0.054917305022672495
opinion,0.05496783347857605
barbara,0.05496846298532919
grown,0.05497934204472697
ant,0.05500304074187868
bait,0.05500304074187868
fingerbreadth,0.055022678019507845
bell,0.05502714390444002
damage,0.05504365943620883
septic,0.055051522641222136
sarcoma,0.05505334497298593
hydrocortisone,0.05505815602708311
calcaneal,0.055060192995631904
denver,0.05506245018114691
soreness,0.055088777554811626
postanesthesia,0.05510442993812578
cluster,0.05510773617096524
making,0.05511820491224056
presently,0.05513077628875297
minor,0.055145573543161755
push,0.055159608933481125
infiltration,0.0551656704551866
pollack,0.05517184673544832
remain,0.05518175413630302
ft,0.055183374168366627
understanding,0.05519518177314305
polysomnogram,0.05520263002618339
aristocort,0.05520703406628207
generally,0.0552231623999167
intelligence,0.05524239454344272
detrol,0.05524718147027858
york,0.05524932224969127
stating,0.05529199740560831
nebulized,0.05529503681213168
waiting,0.05532590950944925
diazoxide,0.055327486944325065
knot,0.055328102551067154
anteverted,0.05533416904656091
ataxia,0.05534393543856128
stop,0.05534492329709211
relevant,0.055349067956734554
spot,0.05535380665268189
magnification,0.0553736603729465
cleansing,0.055375134567911426
bulb,0.05538657915832258
clipped,0.055391535430232675
particularly,0.05540125757311803
yyyy,0.05544532843756712
leukocytosis,0.05545489763349584
unasyn,0.05546478059048542
seasonal,0.05546565647830675
recovered,0.055484151283316234
clindamycin,0.05549131106013329
murmurabdomen,0.05549297119540128
magnesium,0.05550263255481349
contralateral,0.05551443539815242
moment,0.0555222402161322
confused,0.05552489140662704
cpm,0.05558403717413491
handout,0.0555968898091152
retina,0.055598301704265156
insertional,0.05560907511376873
dull,0.0556221942160724
epidurogram,0.055642320009387514
psychosocial,0.05565143843021853
element,0.05568390569466004
deflated,0.05569875576313054
uncomplicated,0.05574385236584816
hydrea,0.05574657514304588
granuloma,0.05575609318513387
kling,0.05575876821971126
gain,0.05577100485700324
disorganized,0.05577409304344322
polypectomy,0.055783719396440654
product,0.05578528824985243
send,0.055789108130524664
milestone,0.05579829137747185
ophthalmoscopic,0.055814535718949704
questioning,0.05582410908741575
psv,0.05583777428631844
foul,0.05588624913428061
nodal,0.05588712955913358
scarring,0.055889253757445426
celiac,0.05589590669836461
sport,0.05593219616143932
flag,0.05593266741436826
plugging,0.055957173132241314
myelopathy,0.05596621266710591
cranioplasty,0.0559788860945488
menometrorrhagia,0.055983467822731996
soaked,0.055991840174558695
soapy,0.05601007587232788
gluteus,0.05603764478675359
xs,0.056052636361320206
subtle,0.05607480706901996
circumcised,0.05608775058250053
teaspoon,0.0560939197043622
intracardiac,0.05610368855763716
remember,0.05610606799690383
sickle,0.05612388825034183
bicarbonate,0.05612582140474334
achieving,0.05615062450633871
labium,0.05615604690461755
papilledema,0.05620205833735972
effective,0.05620457940822592
screen,0.056205876202317755
logical,0.05621277187090478
longer,0.05621540565800525
eea,0.05623441262067979
prothrombin,0.0562769730852259
fascitis,0.056306625424441314
gore,0.056313829113142776
cephalicplacenta,0.056327591820583355
ampicillin,0.0563534403168372
subcarinal,0.05635594268072819
grandfather,0.0563639405178576
trace,0.05637371138151714
identification,0.056388354213078605
distance,0.05640257834892272
private,0.056406355064514586
flexibility,0.05642261763965459
february,0.05642350943095464
pool,0.05643217513731653
administration,0.05645318949888912
dd,0.0564590911712267
balanced,0.056459184646699585
extremities,0.05646636765406282
serous,0.05650108050553317
dome,0.056533670357162814
cotton,0.05653854516348434
sella,0.056586783462583244
idea,0.056590353541103346
mobile,0.056591586419387004
unlikely,0.05659316336885883
contacted,0.05661786376036166
dominant,0.056626956016446815
talonavicular,0.056641120654808925
easy,0.05665527237884142
lucency,0.05669655308140865
ureteroscope,0.05671896246484839
clearneck,0.05676302168995086
success,0.056769111027951166
entry,0.056807114891760505
urge,0.05681511847670052
transient,0.0568330661353132
list,0.05684137352071679
variable,0.05684153547507062
inner,0.05685275907670395
dermis,0.05685712239433692
subscapularis,0.05686104976022906
rhabdomyosarcoma,0.056863080416032816
vulvar,0.056883865181015444
atherosclerotic,0.05689555318124759
gastroenteritis,0.056911742559788224
synovitis,0.05691797096904626
composite,0.05693006090834158
barometric,0.05693079165858665
smooth,0.0569314014230055
doripenem,0.056940272254821324
adenotonsillitis,0.056966059802970155
horizontal,0.05700369235976847
zyprexa,0.05703073850746785
schedule,0.05705812414149839
sense,0.05706354891814348
upright,0.057065648713676365
allowing,0.05707911098299528
yellow,0.05713906456837797
submit,0.057140725747176595
exacerbated,0.05718661668042765
bruising,0.05719881341784882
pt,0.057205772234714555
clearly,0.05721018818227654
prosthetic,0.057212469531908304
assisted,0.057229796464464966
massive,0.057233593125785805
lying,0.0572377806805478
architectural,0.057273442408262286
capsulorrhexis,0.05732718180794546
neurosurgery,0.05733527700219567
oozing,0.057355666171403384
paxil,0.057395816183846135
checkup,0.057412381461082344
interstitial,0.05743954459409316
fair,0.0574610631735422
crohn,0.05746235587003334
flush,0.057475972233278494
distortion,0.05752692079287286
measurement,0.05754591207994066
burst,0.05756635208083267
orthopedic,0.05756948559688048
congenital,0.057577047697457154
nutritional,0.05758018547002818
macrodantin,0.05758577592882448
prematurity,0.05758603472409294
synthroid,0.05759115267590109
zone,0.05759790122356022
wart,0.05760339252188841
invasive,0.05760971710208174
mobilized,0.0576314317227954
interpreted,0.05766593899947569
designated,0.05769329719245259
emesis,0.057711170682932016
tell,0.05773571376119472
primarily,0.05774273868887508
drum,0.05775878629631329
coordinate,0.05777046999735623
panic,0.057771010713192704
agreeable,0.05777137287158164
myeloma,0.05777542926439477
malnutrition,0.0577809204086066
dexamethasone,0.05778251298955373
inflow,0.05778280145106212
peptic,0.05781223865721373
vibration,0.057842766201047335
elidel,0.05787912888035478
predominant,0.05789869042157518
aerobic,0.05793248226328303
bottle,0.05794407792375735
track,0.05794493277058071
fluorescein,0.057948053826689806
mantle,0.05795827406247275
hp,0.057991886346793094
productive,0.05801728444249019
steel,0.05803606151668307
tapped,0.05804230686423126
classical,0.05804606455445658
introducers,0.05806501961202952
repositioned,0.05808739260777672
treadmill,0.05810550151347807
supraumbilical,0.05811046671704435
designed,0.05815618693002843
harvesting,0.05816765413233722
impingement,0.05817774516205506
significantly,0.05821048321263466
calculus,0.05821554516565096
awhile,0.05826743082152236
af,0.058278784013914
seldinger,0.05828824745475799
twist,0.058292576772082286
particular,0.05829742715145241
tolerate,0.05830620243636243
chem,0.05831722609484536
find,0.05832939845087759
eoms,0.05834584951791022
nature,0.05835593325483958
ibuprofen,0.05837056338790296
acting,0.05837426283265316
intramedullary,0.05838110280159243
step,0.05838342612335309
pyogenic,0.058385878488853536
filling,0.05839610618739699
bronchial,0.0583969518899899
impaired,0.05845016936529156
looked,0.05850010727854544
labral,0.058517006577891974
moved,0.05852699166159984
extremely,0.05854347276285042
ad,0.05855658194253242
lymphatic,0.05856382767015311
seal,0.05857919919937072
boyfriend,0.05858309911716769
etoposide,0.058589168194548805
original,0.05859487463545517
folliculitis,0.05861413715496799
gen,0.05862686503463747
diff,0.05864900121661688
motrin,0.05867041685408278
prevalent,0.05867360194050736
infiltrating,0.05870685729298639
galea,0.05871244653193373
apneahypopnea,0.05872079179411008
deviated,0.05876874122589181
orthostatic,0.05878404233210477
locally,0.058790975116908215
pfannenstiel,0.058809060738519076
activation,0.058809140166186734
tur,0.05881178075800432
firm,0.0588179740080037
ldl,0.058850414077718564
distribution,0.05885576972373093
subsequent,0.05886721250965303
pulled,0.05887083058779669
colectomy,0.05891441544091752
possibility,0.058924350470110895
draining,0.05894950476316103
lymphadenectomy,0.05895391625035711
provide,0.0589542081521851
indicated,0.05895922256097367
ancef,0.05897640007107856
localiv,0.058986509261704026
decline,0.05899306123580063
arrest,0.059005216075911214
postvoid,0.059007300145920455
hypokalemia,0.059035949908925016
arteriogram,0.05904425325115664
specific,0.05905172274301706
let,0.05907185056287101
immunohistochemical,0.059080357731128144
held,0.05908740475091338
hematology,0.05908848327912598
higher,0.05909377638038329
doubly,0.059102867933090796
salivary,0.05910686419634248
consults,0.05911528007299303
extra,0.059122965567203575
nonrestorable,0.05916034774860753
bpm,0.05917674824999635
adjuvant,0.05917856355584931
tinea,0.05918614250235149
suspension,0.05919645478927155
bump,0.059230733898743046
hodgkin,0.059233584300152874
drape,0.05924648954137544
symphysis,0.05924837135938443
asleep,0.059253055382533
oligoarticular,0.059302088241182285
neglect,0.059305655716736363
adult,0.05932845805123314
agree,0.05932884438943531
jackson,0.05933114342863007
anatomic,0.059341820795648745
mets,0.05941883044168053
hemorrhagic,0.05943698261019555
thoracis,0.05947387709948253
ventral,0.059484667128184336
syringe,0.059496537601139765
appendage,0.05950479616477192
live,0.05951145422701747
sustained,0.059524446158031416
dimensional,0.059524504452635
gadolinium,0.059546870812995076
incus,0.05955352786551057
inhalant,0.059558189991721654
dried,0.05958565863964627
awakening,0.05959468631292536
pa,0.05959698742944752
belief,0.05962866491297158
induced,0.059629413936478755
hypotension,0.059643591079563955
cat,0.059656740347350495
opacity,0.05966238014721444
serology,0.05970324703420192
lethargic,0.0597083413475694
urination,0.059711738349810695
fontanel,0.05972602633471927
pillow,0.059727476635176344
glabellar,0.059734249230244535
flavum,0.05975153325951157
orientation,0.05978292808131047
accommodation,0.05978632366223146
bladed,0.059834726096841345
hygiene,0.05984286883010569
judkins,0.059846848805859984
emergent,0.05985482169828565
pcp,0.05986139751107248
calvarium,0.05987201568529895
babinski,0.059895633747010193
gum,0.05990626951012472
expected,0.0599067757682957
adipose,0.05992209987962265
reopened,0.05993593562086593
situation,0.05993956721687936
shiley,0.05993996457597213
tiny,0.05994892715720769
compressibility,0.059949934974018425
unclear,0.05998250735361085
develop,0.0599898231149125
pm,0.060005456093612075
distant,0.06000696180718181
rubor,0.060022661749625075
trophic,0.060022661749625075
formula,0.06002789652096571
moving,0.06004170189420571
legal,0.06007817675300696
occluded,0.06008055613990445
cavernous,0.060095785951267786
tex,0.06009756081402137
separate,0.06010617845561648
cortex,0.06012407734064941
enclosed,0.060140726666887745
lobectomy,0.06016113276536054
lithium,0.060177084120746044
flomax,0.06017993606311896
congested,0.06020050905531764
goldenhar,0.060221214828514544
floxin,0.060245654450804514
torso,0.06025660910111384
enzyme,0.060261830132267276
distressvital,0.060312546812188145
craniosynostosis,0.0603176193370916
starting,0.060322156785328464
software,0.0603252065052318
erection,0.06033994863893797
talk,0.060342247839034996
switch,0.06035810423289928
sinemet,0.060376935589504285
claritin,0.06037703364133523
figure,0.060385742543612855
arthrodesis,0.06040858430483022
propranolol,0.06041015120912224
consisting,0.06041531251597253
replaced,0.060427680598776345
senior,0.060439058334708994
shield,0.060439134617573505
admit,0.06044074822304185
ductal,0.06044200866608199
impaction,0.0604448394234072
eom,0.06044897501583297
grafting,0.0604551633748523
salt,0.06050270511425927
lb,0.06050636498804409
dimpling,0.06050954335889455
applanation,0.06051339441229496
suggestive,0.060517620673330955
nontoxic,0.06052245582140562
there,0.06052717173368173
colpocleisis,0.06054731798010855
rue,0.0605475321057561
cauterization,0.06055260554569727
nebulizer,0.0605893025616958
vacuum,0.06059626448896665
compressive,0.0606142307763546
big,0.060627737404589446
blurriness,0.06062857998934009
approved,0.060637993708527155
plavix,0.06064251311460468
parotid,0.06066327256397509
agent,0.06069086391896004
cryptic,0.060731486387721086
flat,0.06073939277808915
closely,0.060740120938708356
jaundice,0.06077561501440866
slowed,0.06077888890967276
ptt,0.06078630798041053
dimension,0.06079175813956315
counseling,0.06080507580688191
dob,0.060817091598665884
mmddyyyydear,0.060817091598665884
facetectomy,0.06082152136134179
visually,0.06083723468331219
consideration,0.060845548502617725
bactrim,0.060848659069318266
rex,0.060875000444158084
suggesting,0.06087878059612098
accu,0.06088437372380004
stand,0.06088500932197637
infused,0.06089513554201457
value,0.06092540339984428
rast,0.06092775270911354
longstanding,0.060952751237063264
unremarkablemotor,0.06096277187605179
carrot,0.060963192103631325
amalgam,0.060989295214172595
company,0.06099280752893892
respect,0.0609971626157501
spondylolisthesis,0.06102621670332841
palatal,0.06103229770052226
protected,0.061033583955931676
weeks,0.061038083804791476
tight,0.06104048709549409
latissimus,0.06105587392706924
pre,0.06106821533126401
perfused,0.061070246173703754
attempted,0.06107080167259682
ramus,0.06107156806793141
psychological,0.06108444617010781
attached,0.061109212889899706
ventriculostomy,0.06115895463905822
begun,0.06119671965847974
involved,0.06120637011399961
stack,0.06120741308688141
directly,0.06122834024193301
irritation,0.06123146809031223
anc,0.06130125920724803
avoid,0.06132537788970083
attenuated,0.06136751121501928
pretty,0.06138412983381653
lipitor,0.061386500509664994
concentric,0.06138959813852488
difficult,0.061393718886402035
wax,0.06141460871613126
paraphimosis,0.06144226638980394
kept,0.06145080118131203
remains,0.06150132027101761
advancement,0.06151821457971572
neuropsychological,0.06152581519464453
comprehensive,0.061544458000066034
lamictal,0.06155324939509335
stain,0.06157185083310654
alzheimers,0.06158232670307092
identify,0.06160200710324364
read,0.06161159632373954
brown,0.06163362723065319
insurance,0.06166043480774903
volt,0.06166594280565267
tenon,0.0616723588526951
rehab,0.06171078604594962
celesta,0.06171531255684679
perinephric,0.061716156602903735
allis,0.06173807324846146
bronchoalveolar,0.06174028065103731
petechia,0.061742043016452926
meql,0.061745416772912176
disposable,0.06175795896374308
mechanical,0.06175819923170945
hormone,0.06178874375037592
symmetry,0.061794956224883825
restrictive,0.06180010919547944
gotten,0.06180194079332399
structurally,0.06180326804642954
gut,0.06180776059240081
prepared,0.06181310297001054
radiopharmaceutical,0.06191207452220535
november,0.06194009492518307
suggestion,0.06196063770561322
watertight,0.06197736028824597
preliminary,0.061979818627239384
independence,0.06198104586747278
tubercle,0.061983198414451435
connection,0.0619964501483657
decadron,0.061997120832072435
dermabond,0.0620175443862862
packed,0.06204013823268874
rhinorrhea,0.062129596785226324
finally,0.06215416992389733
ercp,0.0621584338663048
drip,0.06216232870399342
leep,0.06218215874077933
acetic,0.06218465617355633
leakage,0.06221029688624497
ventriculogram,0.06223065978428547
analysis,0.06224075959281238
hive,0.06226438666197529
colace,0.06227926829703018
nonspecific,0.06229648253893775
detailed,0.06230910120152105
summer,0.06231547040351997
rd,0.06236603423964754
hypopharynx,0.06236622761429978
hypoxia,0.06237435466610599
hindfoot,0.06239559354958574
vertex,0.06247543757896614
pursestring,0.06252677068650593
experience,0.06254201887684727
resolving,0.06256843749014064
actual,0.06263805766004667
spondylolysis,0.06264689328435585
identifying,0.06265172970308364
cpk,0.06266424772849703
brachiocephalic,0.0626652589036498
understands,0.06267178102303207
reglan,0.06268496943431151
intrarenal,0.06269257770013044
afferent,0.06270072228987243
neurontin,0.06270788881815043
ha,0.06271767589603457
ilioinguinal,0.06273021341000429
attachment,0.06274750902727093
icad,0.06275316904391684
dermatitis,0.06275493995276288
extracted,0.06275986294359574
asbestos,0.06277470656515542
tried,0.06278383053121131
sitting,0.06279002006075705
radiating,0.06279761394183944
cerebrospinal,0.06280378120027305
linear,0.06281865183779721
prosthesis,0.06283785433260254
par,0.06284354565776137
hyperthyroidism,0.06286891263331361
temporally,0.06288190623908171
hold,0.06288943208025617
femoris,0.06289718054807823
oxycodone,0.06291745753102226
sooner,0.06291963744281234
emotional,0.06292336214043742
musculature,0.06292861312307771
echo,0.06295011504233279
gluten,0.06296359036330564
tendinosis,0.06297270306731358
sprint,0.06300911891765776
gingiva,0.06302133493156853
sonographic,0.06302618041868828
laid,0.06303318369715614
monday,0.06303393734721738
sphincter,0.0630381246187357
uneventful,0.0630439263037834
suprascapular,0.06304993805596372
grasp,0.06308705878727716
exercising,0.06310780717566912
priapism,0.06310842387666749
filter,0.06311391457949252
albumin,0.06311537687425366
rectocele,0.06311610094857131
deviation,0.06313105275086739
rod,0.06315107681934139
extent,0.06315212933016193
immobilization,0.06317632098475498
nt,0.06318995508279404
machine,0.06322099668656377
bronchiolitis,0.06322450701717379
mastectomy,0.06323968371579877
sensing,0.06325521704799529
pyeloplasty,0.06327715239959918
assist,0.063294329087787
sting,0.06329554612510585
lavaged,0.0633187176359741
anicteric,0.06332297621270391
require,0.06333599596527126
pigmented,0.06336624390095079
nonweightbearing,0.06337713571248198
properly,0.0634021169988302
abortion,0.0634191046057474
mucoid,0.06342076434072737
retinal,0.06342202186960025
